catalog_number,scientific_name,shot_type,image_url
casent0104619,camponotus_auropubens,p,http://www.antweb.org/images/casent0104619/casent0104619_p_1_low.jpg
casent0104619,camponotus_auropubens,d,http://www.antweb.org/images/casent0104619/casent0104619_d_1_low.jpg
casent0133774,camponotus_auropubens,h,http://www.antweb.org/images/casent0133774/casent0133774_h_1_low.jpg
casent0133774,camponotus_auropubens,p,http://www.antweb.org/images/casent0133774/casent0133774_p_1_low.jpg
casent0133774,camponotus_auropubens,d,http://www.antweb.org/images/casent0133774/casent0133774_d_1_low.jpg
casent0133775,camponotus_auropubens,h,http://www.antweb.org/images/casent0133775/casent0133775_h_1_low.jpg
casent0133775,camponotus_auropubens,p,http://www.antweb.org/images/casent0133775/casent0133775_p_1_low.jpg
casent0133775,camponotus_auropubens,d,http://www.antweb.org/images/casent0133775/casent0133775_d_1_low.jpg
casent0133776,camponotus_auropubens,h,http://www.antweb.org/images/casent0133776/casent0133776_h_1_low.jpg
casent0133776,camponotus_auropubens,p,http://www.antweb.org/images/casent0133776/casent0133776_p_1_low.jpg
casent0133776,camponotus_auropubens,d,http://www.antweb.org/images/casent0133776/casent0133776_d_1_low.jpg
casent0172791,camponotus_auropubens,h,http://www.antweb.org/images/casent0172791/casent0172791_h_1_low.jpg
casent0172791,camponotus_auropubens,p,http://www.antweb.org/images/casent0172791/casent0172791_p_1_low.jpg
casent0172791,camponotus_auropubens,d,http://www.antweb.org/images/casent0172791/casent0172791_d_1_low.jpg
casent0217287,camponotus_auropubens,h,http://www.antweb.org/images/casent0217287/casent0217287_h_1_low.jpg
casent0217287,camponotus_auropubens,p,http://www.antweb.org/images/casent0217287/casent0217287_p_1_low.jpg
casent0217287,camponotus_auropubens,d,http://www.antweb.org/images/casent0217287/casent0217287_d_1_low.jpg
casent0903488,camponotus_auropubens,h,http://www.antweb.org/images/casent0903488/casent0903488_h_1_low.jpg
casent0903488,camponotus_auropubens,p,http://www.antweb.org/images/casent0903488/casent0903488_p_1_low.jpg
casent0903488,camponotus_auropubens,d,http://www.antweb.org/images/casent0903488/casent0903488_d_1_low.jpg
casent0910475,camponotus_auropubens,h,http://www.antweb.org/images/casent0910475/casent0910475_h_1_low.jpg
casent0910475,camponotus_auropubens,p,http://www.antweb.org/images/casent0910475/casent0910475_p_1_low.jpg
casent0910475,camponotus_auropubens,d,http://www.antweb.org/images/casent0910475/casent0910475_d_1_low.jpg
casent0910476,camponotus_auropubens,h,http://www.antweb.org/images/casent0910476/casent0910476_h_1_low.jpg
casent0910476,camponotus_auropubens,p,http://www.antweb.org/images/casent0910476/casent0910476_p_1_low.jpg
casent0910476,camponotus_auropubens,d,http://www.antweb.org/images/casent0910476/casent0910476_d_1_low.jpg
casent0910489,camponotus_auropubens,h,http://www.antweb.org/images/casent0910489/casent0910489_h_1_low.jpg
casent0910489,camponotus_auropubens,p,http://www.antweb.org/images/casent0910489/casent0910489_p_1_low.jpg
casent0910489,camponotus_auropubens,d,http://www.antweb.org/images/casent0910489/casent0910489_d_1_low.jpg
casent0910490,camponotus_auropubens,h,http://www.antweb.org/images/casent0910490/casent0910490_h_1_low.jpg
casent0910490,camponotus_auropubens,p,http://www.antweb.org/images/casent0910490/casent0910490_p_1_low.jpg
casent0910490,camponotus_auropubens,d,http://www.antweb.org/images/casent0910490/casent0910490_d_1_low.jpg
casent0911819,camponotus_auropubens,h,http://www.antweb.org/images/casent0911819/casent0911819_h_1_low.jpg
casent0911819,camponotus_auropubens,p,http://www.antweb.org/images/casent0911819/casent0911819_p_1_low.jpg
casent0911819,camponotus_auropubens,d,http://www.antweb.org/images/casent0911819/casent0911819_d_1_low.jpg
casent0911820,camponotus_auropubens,h,http://www.antweb.org/images/casent0911820/casent0911820_h_1_low.jpg
casent0911820,camponotus_auropubens,p,http://www.antweb.org/images/casent0911820/casent0911820_p_1_low.jpg
casent0911820,camponotus_auropubens,d,http://www.antweb.org/images/casent0911820/casent0911820_d_1_low.jpg
casent0911821,camponotus_auropubens,h,http://www.antweb.org/images/casent0911821/casent0911821_h_1_low.jpg
casent0911821,camponotus_auropubens,p,http://www.antweb.org/images/casent0911821/casent0911821_p_1_low.jpg
casent0911821,camponotus_auropubens,d,http://www.antweb.org/images/casent0911821/casent0911821_d_1_low.jpg
casent0911822,camponotus_auropubens,h,http://www.antweb.org/images/casent0911822/casent0911822_h_1_low.jpg
casent0911822,camponotus_auropubens,p,http://www.antweb.org/images/casent0911822/casent0911822_p_1_low.jpg
casent0911822,camponotus_auropubens,d,http://www.antweb.org/images/casent0911822/casent0911822_d_1_low.jpg
casent0911823,camponotus_auropubens,h,http://www.antweb.org/images/casent0911823/casent0911823_h_1_low.jpg
casent0911823,camponotus_auropubens,p,http://www.antweb.org/images/casent0911823/casent0911823_p_1_low.jpg
casent0911823,camponotus_auropubens,d,http://www.antweb.org/images/casent0911823/casent0911823_d_1_low.jpg
casent0911834,camponotus_auropubens,h,http://www.antweb.org/images/casent0911834/casent0911834_h_1_low.jpg
casent0911834,camponotus_auropubens,p,http://www.antweb.org/images/casent0911834/casent0911834_p_1_low.jpg
casent0911834,camponotus_auropubens,d,http://www.antweb.org/images/casent0911834/casent0911834_d_1_low.jpg
casent0173395,camponotus_bonariensis,h,http://www.antweb.org/images/casent0173395/casent0173395_h_1_low.jpg
casent0173395,camponotus_bonariensis,p,http://www.antweb.org/images/casent0173395/casent0173395_p_1_low.jpg
casent0173395,camponotus_bonariensis,d,http://www.antweb.org/images/casent0173395/casent0173395_d_1_low.jpg
casent0173396,camponotus_bonariensis,h,http://www.antweb.org/images/casent0173396/casent0173396_h_1_low.jpg
casent0173396,camponotus_bonariensis,p,http://www.antweb.org/images/casent0173396/casent0173396_p_1_low.jpg
casent0173396,camponotus_bonariensis,d,http://www.antweb.org/images/casent0173396/casent0173396_d_1_low.jpg
casent0249345,camponotus_bonariensis,h,http://www.antweb.org/images/casent0249345/casent0249345_h_1_low.jpg
casent0249345,camponotus_bonariensis,p,http://www.antweb.org/images/casent0249345/casent0249345_p_1_low.jpg
casent0249345,camponotus_bonariensis,d,http://www.antweb.org/images/casent0249345/casent0249345_d_1_low.jpg
casent0249346,camponotus_bonariensis,h,http://www.antweb.org/images/casent0249346/casent0249346_h_1_low.jpg
casent0249346,camponotus_bonariensis,p,http://www.antweb.org/images/casent0249346/casent0249346_p_1_low.jpg
casent0249346,camponotus_bonariensis,d,http://www.antweb.org/images/casent0249346/casent0249346_d_1_low.jpg
casent0905220,camponotus_bonariensis,h,http://www.antweb.org/images/casent0905220/casent0905220_h_1_low.jpg
casent0905220,camponotus_bonariensis,p,http://www.antweb.org/images/casent0905220/casent0905220_p_1_low.jpg
casent0905220,camponotus_bonariensis,d,http://www.antweb.org/images/casent0905220/casent0905220_d_1_low.jpg
casent0905221,camponotus_bonariensis,h,http://www.antweb.org/images/casent0905221/casent0905221_h_1_low.jpg
casent0905221,camponotus_bonariensis,p,http://www.antweb.org/images/casent0905221/casent0905221_p_1_low.jpg
casent0905221,camponotus_bonariensis,d,http://www.antweb.org/images/casent0905221/casent0905221_d_1_low.jpg
casent0909979,camponotus_bonariensis,h,http://www.antweb.org/images/casent0909979/casent0909979_h_1_low.jpg
casent0909979,camponotus_bonariensis,p,http://www.antweb.org/images/casent0909979/casent0909979_p_1_low.jpg
casent0909979,camponotus_bonariensis,d,http://www.antweb.org/images/casent0909979/casent0909979_d_1_low.jpg
casent0909980,camponotus_bonariensis,h,http://www.antweb.org/images/casent0909980/casent0909980_h_1_low.jpg
casent0909980,camponotus_bonariensis,p,http://www.antweb.org/images/casent0909980/casent0909980_p_1_low.jpg
casent0909980,camponotus_bonariensis,d,http://www.antweb.org/images/casent0909980/casent0909980_d_1_low.jpg
casent0909981,camponotus_bonariensis,h,http://www.antweb.org/images/casent0909981/casent0909981_h_1_low.jpg
casent0909981,camponotus_bonariensis,p,http://www.antweb.org/images/casent0909981/casent0909981_p_1_low.jpg
casent0909981,camponotus_bonariensis,d,http://www.antweb.org/images/casent0909981/casent0909981_d_1_low.jpg
casent0909982,camponotus_bonariensis,h,http://www.antweb.org/images/casent0909982/casent0909982_h_1_low.jpg
casent0909982,camponotus_bonariensis,p,http://www.antweb.org/images/casent0909982/casent0909982_p_1_low.jpg
casent0909982,camponotus_bonariensis,d,http://www.antweb.org/images/casent0909982/casent0909982_d_1_low.jpg
casent0909983,camponotus_bonariensis,h,http://www.antweb.org/images/casent0909983/casent0909983_h_1_low.jpg
casent0909983,camponotus_bonariensis,p,http://www.antweb.org/images/casent0909983/casent0909983_p_1_low.jpg
casent0909983,camponotus_bonariensis,d,http://www.antweb.org/images/casent0909983/casent0909983_d_1_low.jpg
casent0911910,camponotus_bonariensis,h,http://www.antweb.org/images/casent0911910/casent0911910_h_1_low.jpg
casent0911910,camponotus_bonariensis,p,http://www.antweb.org/images/casent0911910/casent0911910_p_1_low.jpg
casent0911910,camponotus_bonariensis,d,http://www.antweb.org/images/casent0911910/casent0911910_d_1_low.jpg
casent0911911,camponotus_bonariensis,h,http://www.antweb.org/images/casent0911911/casent0911911_h_1_low.jpg
casent0911911,camponotus_bonariensis,p,http://www.antweb.org/images/casent0911911/casent0911911_p_1_low.jpg
casent0911911,camponotus_bonariensis,d,http://www.antweb.org/images/casent0911911/casent0911911_d_1_low.jpg
casent0911912,camponotus_bonariensis,h,http://www.antweb.org/images/casent0911912/casent0911912_h_1_low.jpg
casent0911912,camponotus_bonariensis,p,http://www.antweb.org/images/casent0911912/casent0911912_p_1_low.jpg
casent0911912,camponotus_bonariensis,d,http://www.antweb.org/images/casent0911912/casent0911912_d_1_low.jpg
casent0911913,camponotus_bonariensis,h,http://www.antweb.org/images/casent0911913/casent0911913_h_1_low.jpg
casent0911913,camponotus_bonariensis,p,http://www.antweb.org/images/casent0911913/casent0911913_p_1_low.jpg
casent0911913,camponotus_bonariensis,d,http://www.antweb.org/images/casent0911913/casent0911913_d_1_low.jpg
casent0911914,camponotus_bonariensis,h,http://www.antweb.org/images/casent0911914/casent0911914_h_1_low.jpg
casent0911914,camponotus_bonariensis,p,http://www.antweb.org/images/casent0911914/casent0911914_p_1_low.jpg
casent0911914,camponotus_bonariensis,d,http://www.antweb.org/images/casent0911914/casent0911914_d_1_low.jpg
casent0911915,camponotus_bonariensis,h,http://www.antweb.org/images/casent0911915/casent0911915_h_1_low.jpg
casent0911915,camponotus_bonariensis,p,http://www.antweb.org/images/casent0911915/casent0911915_p_1_low.jpg
casent0911915,camponotus_bonariensis,d,http://www.antweb.org/images/casent0911915/casent0911915_d_1_low.jpg
casent0911916,camponotus_bonariensis,h,http://www.antweb.org/images/casent0911916/casent0911916_h_1_low.jpg
casent0911916,camponotus_bonariensis,p,http://www.antweb.org/images/casent0911916/casent0911916_p_1_low.jpg
casent0911916,camponotus_bonariensis,d,http://www.antweb.org/images/casent0911916/casent0911916_d_1_low.jpg
casent0911917,camponotus_bonariensis,h,http://www.antweb.org/images/casent0911917/casent0911917_h_1_low.jpg
casent0911917,camponotus_bonariensis,p,http://www.antweb.org/images/casent0911917/casent0911917_p_1_low.jpg
casent0911917,camponotus_bonariensis,d,http://www.antweb.org/images/casent0911917/casent0911917_d_1_low.jpg
casent0911918,camponotus_bonariensis,h,http://www.antweb.org/images/casent0911918/casent0911918_h_1_low.jpg
casent0911918,camponotus_bonariensis,p,http://www.antweb.org/images/casent0911918/casent0911918_p_1_low.jpg
casent0911918,camponotus_bonariensis,d,http://www.antweb.org/images/casent0911918/casent0911918_d_1_low.jpg
casent0911919,camponotus_bonariensis,h,http://www.antweb.org/images/casent0911919/casent0911919_h_1_low.jpg
casent0911919,camponotus_bonariensis,p,http://www.antweb.org/images/casent0911919/casent0911919_p_1_low.jpg
casent0911919,camponotus_bonariensis,d,http://www.antweb.org/images/casent0911919/casent0911919_d_1_low.jpg
casent0911920,camponotus_bonariensis,h,http://www.antweb.org/images/casent0911920/casent0911920_h_1_low.jpg
casent0911920,camponotus_bonariensis,p,http://www.antweb.org/images/casent0911920/casent0911920_p_1_low.jpg
casent0911920,camponotus_bonariensis,d,http://www.antweb.org/images/casent0911920/casent0911920_d_1_low.jpg
casent0915782,camponotus_bonariensis,h,http://www.antweb.org/images/casent0915782/casent0915782_h_1_low.jpg
casent0915782,camponotus_bonariensis,p,http://www.antweb.org/images/casent0915782/casent0915782_p_1_low.jpg
casent0915782,camponotus_bonariensis,d,http://www.antweb.org/images/casent0915782/casent0915782_d_1_low.jpg
casent0051128,camponotus_christi,h,http://www.antweb.org/images/casent0051128/casent0051128_h_1_low.jpg
casent0051128,camponotus_christi,p,http://www.antweb.org/images/casent0051128/casent0051128_p_1_low.jpg
casent0051128,camponotus_christi,d,http://www.antweb.org/images/casent0051128/casent0051128_d_1_low.jpg
casent0052870,camponotus_christi,h,http://www.antweb.org/images/casent0052870/casent0052870_h_1_low.jpg
casent0052870,camponotus_christi,p,http://www.antweb.org/images/casent0052870/casent0052870_p_1_low.jpg
casent0052870,camponotus_christi,d,http://www.antweb.org/images/casent0052870/casent0052870_d_1_low.jpg
casent0082042,camponotus_christi,h,http://www.antweb.org/images/casent0082042/casent0082042_h_1_low.jpg
casent0082042,camponotus_christi,p,http://www.antweb.org/images/casent0082042/casent0082042_p_1_low.jpg
casent0082042,camponotus_christi,d,http://www.antweb.org/images/casent0082042/casent0082042_d_1_low.jpg
casent0101435,camponotus_christi,h,http://www.antweb.org/images/casent0101435/casent0101435_h_1_low.jpg
casent0101435,camponotus_christi,p,http://www.antweb.org/images/casent0101435/casent0101435_p_1_low.jpg
casent0101435,camponotus_christi,d,http://www.antweb.org/images/casent0101435/casent0101435_d_1_low.jpg
casent0101436,camponotus_christi,h,http://www.antweb.org/images/casent0101436/casent0101436_h_1_low.jpg
casent0101436,camponotus_christi,p,http://www.antweb.org/images/casent0101436/casent0101436_p_1_low.jpg
casent0101436,camponotus_christi,d,http://www.antweb.org/images/casent0101436/casent0101436_d_1_low.jpg
casent0101441,camponotus_christi,h,http://www.antweb.org/images/casent0101441/casent0101441_h_1_low.jpg
casent0101441,camponotus_christi,p,http://www.antweb.org/images/casent0101441/casent0101441_p_1_low.jpg
casent0101441,camponotus_christi,d,http://www.antweb.org/images/casent0101441/casent0101441_d_1_low.jpg
casent0101521,camponotus_christi,h,http://www.antweb.org/images/casent0101521/casent0101521_h_1_low.jpg
casent0101521,camponotus_christi,p,http://www.antweb.org/images/casent0101521/casent0101521_p_1_low.jpg
casent0101521,camponotus_christi,d,http://www.antweb.org/images/casent0101521/casent0101521_d_1_low.jpg
casent0101522,camponotus_christi,h,http://www.antweb.org/images/casent0101522/casent0101522_h_1_low.jpg
casent0101522,camponotus_christi,p,http://www.antweb.org/images/casent0101522/casent0101522_p_1_low.jpg
casent0101522,camponotus_christi,d,http://www.antweb.org/images/casent0101522/casent0101522_d_1_low.jpg
casent0101535,camponotus_christi,h,http://www.antweb.org/images/casent0101535/casent0101535_h_1_low.jpg
casent0101535,camponotus_christi,p,http://www.antweb.org/images/casent0101535/casent0101535_p_1_low.jpg
casent0101535,camponotus_christi,d,http://www.antweb.org/images/casent0101535/casent0101535_d_1_low.jpg
casent0101539,camponotus_christi,h,http://www.antweb.org/images/casent0101539/casent0101539_h_1_low.jpg
casent0101539,camponotus_christi,p,http://www.antweb.org/images/casent0101539/casent0101539_p_1_low.jpg
casent0101539,camponotus_christi,d,http://www.antweb.org/images/casent0101539/casent0101539_d_1_low.jpg
casent0101540,camponotus_christi,h,http://www.antweb.org/images/casent0101540/casent0101540_h_1_low.jpg
casent0101540,camponotus_christi,p,http://www.antweb.org/images/casent0101540/casent0101540_p_1_low.jpg
casent0101540,camponotus_christi,d,http://www.antweb.org/images/casent0101540/casent0101540_d_1_low.jpg
casent0101541,camponotus_christi,h,http://www.antweb.org/images/casent0101541/casent0101541_h_1_low.jpg
casent0101541,camponotus_christi,p,http://www.antweb.org/images/casent0101541/casent0101541_p_1_low.jpg
casent0101541,camponotus_christi,d,http://www.antweb.org/images/casent0101541/casent0101541_d_1_low.jpg
casent0101542,camponotus_christi,h,http://www.antweb.org/images/casent0101542/casent0101542_h_1_low.jpg
casent0101542,camponotus_christi,p,http://www.antweb.org/images/casent0101542/casent0101542_p_1_low.jpg
casent0101542,camponotus_christi,d,http://www.antweb.org/images/casent0101542/casent0101542_d_1_low.jpg
casent0101543,camponotus_christi,h,http://www.antweb.org/images/casent0101543/casent0101543_h_1_low.jpg
casent0101543,camponotus_christi,p,http://www.antweb.org/images/casent0101543/casent0101543_p_1_low.jpg
casent0101543,camponotus_christi,d,http://www.antweb.org/images/casent0101543/casent0101543_d_1_low.jpg
casent0101544,camponotus_christi,h,http://www.antweb.org/images/casent0101544/casent0101544_h_1_low.jpg
